road_name,road_type_raw,road_category,road_length_meters,latitude,longitude
,residential,Inner Road,39.81511531825966,16.5473406,80.59425585
,residential,Inner Road,92.98467636087625,16.547796400000003,80.59429404999999
,residential,Inner Road,76.82521453702749,16.54712335,80.59391795
,residential,Inner Road,29.549044885623577,16.54719525,80.5945437
,residential,Inner Road,39.81511531825966,16.5473406,80.59425585
,residential,Inner Road,52.256833561636284,16.54746073490694,80.59453891239919
,residential,Inner Road,156.89370433605467,16.548280130531527,80.59493233864184
,tertiary,Main Road,62.36200115558974,16.542973250000003,80.5937861
,tertiary,Main Road,82.86275214678048,16.543548,80.59410945
,tertiary,Main Road,51.37800727497769,16.5440758,80.5944147
,tertiary,Main Road,90.66161201926273,16.5446289,80.59474785
,tertiary,Main Road,90.66161201926273,16.5446289,80.59474785
,tertiary,Main Road,130.4212266914386,16.54550455,80.59523834999999
,tertiary,Main Road,58.47151503359426,16.541667349999997,80.59316580000001
,tertiary,Main Road,41.736316803257345,16.5420858,80.59334015
,tertiary,Main Road,49.00768141642267,16.54121915,80.5929772
,residential,Inner Road,187.2277695310465,16.5413707,80.59209495
,tertiary,Main Road,121.53684910266502,16.54050831630982,80.59267742592444
,residential,Inner Road,187.2277695310465,16.5413707,80.59209495
,residential,Inner Road,56.50511626611923,16.54755575,80.59490124999999
,residential,Inner Road,156.89370433605467,16.548280130531527,80.59493233864184
,residential,Inner Road,52.256833561636284,16.54746073490694,80.59453891239919
,tertiary,Main Road,54.33333681606623,16.54680025,80.5959733
,tertiary,Main Road,48.179586378215696,16.5472071,80.59619935
,residential,Inner Road,59.051738440115045,16.547132050000002,80.595843
,residential,Inner Road,53.112839802968345,16.547347600000002,80.59536735
,residential,Inner Road,56.50511626611923,16.54755575,80.59490124999999
,residential,Inner Road,93.76910456349117,16.54782045,80.595346
,residential,Inner Road,93.76910456349117,16.54782045,80.595346
,residential,Inner Road,59.051738440115045,16.547132050000002,80.595843
,residential,Inner Road,53.112839802968345,16.547347600000002,80.59536735
,residential,Inner Road,132.07328233709757,16.5477725,80.59588389999999
,residential,Inner Road,132.07328233709757,16.5477725,80.59588389999999
,residential,Inner Road,33.95317390236588,16.5467509,80.59388584999999
,residential,Inner Road,76.82521453702749,16.54712335,80.59391795
,residential,Inner Road,76.21935346524273,16.546972760625398,80.59343612351557
,residential,Inner Road,92.98467636087625,16.547796400000003,80.59429404999999
,residential,Inner Road,83.53897528711596,16.54776205,80.5930449
,residential,Inner Road,45.26314687275323,16.547499958064588,80.59269322846434
,residential,Inner Road,47.23560945496759,16.547330128009733,80.59308531619061
,residential,Inner Road,83.53897528711596,16.54776205,80.5930449
,residential,Inner Road,147.28784773103723,16.546972099999998,80.5922253
,residential,Inner Road,78.20147270376859,16.546195475107776,80.59218737679576
,residential,Inner Road,128.7547333254761,16.546498174566544,80.59136498249075
,residential,Inner Road,12.7059025488679,16.5466844,80.59079755
,residential,Inner Road,39.71013402568144,16.5464645,80.5907091
,residential,Inner Road,128.7547333254761,16.54649817456654,80.59136498249075
,residential,Inner Road,45.33699322549128,16.545836,80.59239120000001
,residential,Inner Road,170.9944782805787,16.54610168292609,80.59141644618094
,residential,Inner Road,78.2014727037686,16.546195475107776,80.59218737679576
,residential,Inner Road,203.93784666286268,16.54828673140583,80.59054281121702
,residential,Inner Road,29.549044885623577,16.54719525,80.5945437
,residential,Inner Road,75.02735882909538,16.546829950000003,80.59451775
,residential,Inner Road,140.63637118216116,16.546868495142977,80.59526489189766
,residential,Inner Road,12.778664691196674,16.5464961,80.59442014999999
,residential,Inner Road,75.02735882909538,16.546829950000003,80.59451775
,residential,Inner Road,40.26337920446489,16.546601766511923,80.59419730035808
,residential,Inner Road,33.95317390236588,16.5467509,80.59388584999999
,residential,Inner Road,151.67137577549312,16.5460573,80.5937399
,residential,Inner Road,40.26337920446489,16.546601766511923,80.59419730035808
,residential,Inner Road,45.33699322549128,16.545836,80.59239120000001
,residential,Inner Road,98.97671422114522,16.545594898403788,80.59301974942846
,residential,Inner Road,174.41939980032063,16.546478607083923,80.59291988661467
,residential,Inner Road,32.17498200266881,16.5463335,80.59441555000001
,residential,Inner Road,115.23227238739707,16.5457257,80.59413985
,residential,Inner Road,171.5979196139334,16.54571545641613,80.59458415085356
,residential,Inner Road,123.22799849669491,16.5445677,80.59407395
,residential,Inner Road,171.5979196139334,16.545715456416126,80.59458415085356
,residential,Inner Road,45.24603783937828,16.545163557068808,80.59411195849864
,residential,Inner Road,49.557872944078014,16.54468025,80.59235749999999
,residential,Inner Road,145.76033816070844,16.54401015,80.5922727
,residential,Inner Road,68.74419728536887,16.54488125,80.59270434999999
,residential,Inner Road,48.62686037222056,16.54451303834623,80.59278367401926
,residential,Inner Road,69.98236572258021,16.543134600000002,80.59183719999999
,residential,Inner Road,35.870728504646756,16.54482965,80.5919885
,residential,Inner Road,49.557872944078014,16.54468025,80.59235749999999
,residential,Inner Road,143.45679574025175,16.544176450000002,80.59185865
,residential,Inner Road,124.25219085907119,16.54308485,80.5913293
,residential,Inner Road,124.25219085907119,16.54308485,80.5913293
,residential,Inner Road,143.45679574025175,16.544176450000002,80.59185865
,residential,Inner Road,46.16944944117946,16.54350635,80.59177385
,residential,Inner Road,69.98236572258021,16.543134600000002,80.59183719999999
,residential,Inner Road,145.76033816070844,16.54401015,80.5922727
,residential,Inner Road,46.16944944117946,16.54350635,80.59177385
,residential,Inner Road,42.9950937058399,16.5441432,80.59366264999998
,residential,Inner Road,51.857808675769576,16.54396805,80.59406820000001
,residential,Inner Road,123.22799849669491,16.5445677,80.59407395
,residential,Inner Road,182.1575216556908,16.54332905011919,80.59354311343635
,tertiary,Main Road,57.58101140011687,16.54249385,80.5935288
,tertiary,Main Road,62.36200115558974,16.542973250000003,80.5937861
,residential,Inner Road,182.15752165569086,16.543329050119198,80.59354311343637
,residential,Inner Road,170.0815158716193,16.542411295795773,80.59275032118767
,tertiary,Main Road,41.736316803257345,16.5420858,80.59334015
,tertiary,Main Road,57.58101140011687,16.54249385,80.5935288
,residential,Inner Road,170.08151587161927,16.542411295795773,80.59275032118765
,residential,Inner Road,34.78817549302922,16.54282755,80.58943165
,residential,Inner Road,284.7967776080573,16.541969434479945,80.59005772999157
,residential,Inner Road,236.99344221030526,16.543616204000152,80.58968644470445
,residential,Inner Road,41.84980271285075,16.53454,80.58614745
,trunk,Highway,79.3276808011413,16.53498739595071,80.58609134784822
,residential,Inner Road,57.371782222289475,16.53405315,80.58573419999999
,residential,Inner Road,12.450687250202487,16.53420275,80.5864101
,trunk,Highway,51.47841744353746,16.534465860440996,80.58637028066975
,residential,Inner Road,64.2137209753074,16.53375225,80.58607215
,residential,Inner Road,57.371782222289475,16.53405315,80.58573419999999
,residential,Inner Road,20.22680461991829,16.53432935,80.5859566
,residential,Inner Road,47.84059934332132,16.53412295,80.586072
,residential,Inner Road,64.2137209753074,16.53375225,80.58607215
,residential,Inner Road,23.380507262502082,16.53407345,80.58630994999999
,residential,Inner Road,47.84059934332132,16.53412295,80.586072
,residential,Inner Road,20.22680461991829,16.53432935,80.5859566
,residential,Inner Road,41.84980271285075,16.53454,80.58614745
,residential,Inner Road,46.624067508179685,16.53427985,80.58619455
,residential,Inner Road,23.380507262502082,16.53407345,80.58630994999999
,residential,Inner Road,12.450687250202487,16.53420275,80.5864101
,residential,Inner Road,46.624067508179685,16.53427985,80.58619455
,residential,Inner Road,26.172256904732695,16.53758995,80.59101465
,residential,Inner Road,18.68737543605036,16.5376133,80.59116265
,residential,Inner Road,25.543495439974713,16.537488504142758,80.59123291430656
,residential,Inner Road,18.68737543605036,16.5376133,80.59116265
Mahendranagar Road,residential,Inner Road,140.07618388151226,16.535159999999998,80.58676885
Mahendranagar Road,residential,Inner Road,23.828201931095627,16.53576765,80.58720385
,residential,Inner Road,61.81936490219415,16.53553205,80.58738965
,tertiary,Main Road,48.179586378215696,16.5472071,80.59619935
,tertiary,Main Road,120.53107875352035,16.5478776,80.59656955
,residential,Inner Road,83.56315760661364,16.551142249999998,80.5973446
,unclassified,Inner Road,97.08334004106364,16.55098705,80.59670320000001
,unclassified,Inner Road,98.22803136718213,16.550655406379374,80.59755148967722
,residential,Inner Road,83.56315760661364,16.551142249999998,80.5973446
,tertiary,Main Road,212.72233851062498,16.547524653584205,80.58562899315336
,tertiary,Main Road,181.96194545530295,16.54592091666757,80.58483736204306
,residential,Inner Road,34.912334286432824,16.5466073468357,80.58533158529931
,residential,Inner Road,172.7070616011248,16.5463431,80.58626445
,residential,Inner Road,778.2415065854657,16.543279709634163,80.584255665969
,residential,Inner Road,527.8452167351612,16.548665739217558,80.58660163297382
,residential,Inner Road,34.912334286432824,16.5466073468357,80.58533158529931
,residential,Inner Road,34.78817549302922,16.54282755,80.58943165
,residential,Inner Road,45.1363367414234,16.54793627307196,80.58002524098494
,residential,Inner Road,163.64095506607094,16.548706710473667,80.5801028384153
,residential,Inner Road,183.86361984641167,16.54731928930403,80.57939595987227
,residential,Inner Road,183.8636198464117,16.547319289304035,80.57939595987227
,residential,Inner Road,72.02029338044764,16.5471567,80.58186325
,residential,Inner Road,33.48066437347716,16.5474051,80.58144165
,residential,Inner Road,20.557598112562644,16.54723335,80.58155825
,residential,Inner Road,20.557598112562644,16.54723335,80.58155825
,residential,Inner Road,41.30153023419058,16.546971330262924,80.58161068328168
,residential,Inner Road,36.77186068843868,16.547013496619492,80.58146570402346
,residential,Inner Road,78.57449387821487,16.545777700000002,80.58120375
,residential,Inner Road,78.57449387821487,16.545777700000002,80.58120375
,residential,Inner Road,53.28549785852144,16.546003166138377,80.58158190734838
,residential,Inner Road,83.02653264622798,16.54644101470005,80.58151130799047
,residential,Inner Road,83.02653264622798,16.54644101470005,80.58151130799047
,residential,Inner Road,41.30153023419058,16.546971330262924,80.58161068328168
,residential,Inner Road,19.52600956543707,16.54682634263251,80.58155463920284
,residential,Inner Road,138.8050328250089,16.54533915,80.58152709999999
,residential,Inner Road,66.12444712182744,16.54617535,80.58193055
,residential,Inner Road,53.28549785852144,16.546003166138377,80.58158190734838
,residential,Inner Road,51.841568686459496,16.54579871296818,80.5820264715341
,residential,Inner Road,138.8050328250089,16.54533915,80.58152709999999
,residential,Inner Road,66.12444712182744,16.54617535,80.58193055
,residential,Inner Road,61.40841607811134,16.5457394,80.58280195
,residential,Inner Road,52.16754313341763,16.54558643037736,80.58246129745656
,residential,Inner Road,51.62367494019564,16.545414104445264,80.58291189500133
,residential,Inner Road,61.40841607811134,16.5457394,80.58280195
,residential,Inner Road,57.67776560286082,16.54592675,80.58236285000001
,residential,Inner Road,113.75632666189797,16.5454619,80.59029375
Vijawada Bypass Road,primary,Main Road,12.960234745196953,16.540312450000002,80.58234329999999
,trunk,Highway,172.91143307555723,16.53964586628267,80.58280257894232
,residential,Inner Road,198.03636268158562,16.538539919202826,80.5844372792617
Vijawada Bypass Road,primary,Main Road,131.3693923554594,16.539360833290115,80.58431951070733
,residential,Inner Road,47.165357236548246,16.538969684552445,80.58858884951772
Vijawada Bypass Road,primary,Main Road,170.93211015477482,16.539183355268502,80.58788651071627
,tertiary,Main Road,333.130535407272,16.541474662777222,80.58355026687964
Vijawada Bypass Road,primary,Main Road,24.357022190634286,16.540026744777172,80.58306969619076
,trunk,Highway,68.20166347962073,16.540569662327265,80.58221384217754
Vijawada Bypass Road,primary,Main Road,129.82608510378373,16.540449815671224,80.58249706978822
Vijawada Bypass Road,primary,Main Road,54.60355877509895,16.53915155,80.5889439
,residential,Inner Road,7.959299280893166,16.539178800000002,80.5892077
,residential,Inner Road,69.77884601664519,16.538861535248046,80.58905698204897
,residential,Inner Road,154.61614142341926,16.53644035,80.58401660000001
,trunk,Highway,51.790078949958996,16.537214359275442,80.58423131637328
,residential,Inner Road,99.62609843337312,16.535613599999998,80.5840462
,residential,Inner Road,42.728674997030936,16.53594185,80.58347295
,residential,Inner Road,154.61614142341926,16.53644035,80.58401660000001
,residential,Inner Road,63.98419313327465,16.541805099999998,80.58450289999999
,tertiary,Main Road,132.474741474053,16.5503743,80.5871987
,tertiary,Main Road,89.05525869891743,16.549504050000003,80.58669325
,residential,Inner Road,72.48053253353443,16.549986500000003,80.5865781
,residential,Inner Road,39.636189764625705,16.55037905,80.5856309
,residential,Inner Road,435.31481569328434,16.55125556048795,80.58606319468619
,residential,Inner Road,54.034895159115706,16.550211435921913,80.5860329365584
,residential,Inner Road,72.48053253353443,16.549986500000003,80.5865781
,residential,Inner Road,82.07540045130992,16.550443,80.5864441
,residential,Inner Road,54.034895159115706,16.550211435921913,80.5860329365584
,residential,Inner Road,82.07540045130992,16.550443,80.5864441
,residential,Inner Road,101.29261230640958,16.55256395,80.59149345
,residential,Inner Road,101.29261230640958,16.55256395,80.59149345
,residential,Inner Road,132.8145986610513,16.55285105,80.59222679999999
,residential,Inner Road,143.82761921710974,16.551992798007003,80.5924763419727
,residential,Inner Road,257.3358274810116,16.5543835,80.59311675000001
,residential,Inner Road,260.3549358145753,16.55614054717318,80.59288658202874
,residential,Inner Road,152.75899309234063,16.555058428883896,80.59430543946837
,residential,Inner Road,21.47672022945403,16.5364067,80.57896629999999
,residential,Inner Road,8.136729992662897,16.536717449999998,80.5792731
,residential,Inner Road,42.449848888288194,16.53639235,80.58002805000001
,residential,Inner Road,38.95507673170618,16.535018299999997,80.5811723
,residential,Inner Road,139.10949348160375,16.534758259214893,80.58179625976959
,residential,Inner Road,125.66473850441767,16.53515940101005,80.58173324795204
,residential,Inner Road,139.10949348160375,16.53475825921489,80.5817962597696
,residential,Inner Road,125.66473850441767,16.53515940101005,80.58173324795204
,residential,Inner Road,100.93760999375183,16.5354498887093,80.58247728777599
,tertiary,Main Road,10.579253806880146,16.5390698,80.59206295
,tertiary,Main Road,91.859238153104,16.538644170457736,80.59187925177568
Vijawada Bypass Road,primary,Main Road,303.28187881908457,16.539083393357746,80.59062106350694
,residential,Inner Road,348.1328480085556,16.55166105,80.59019325
,residential,Inner Road,200.80410859773394,16.551540490303367,80.5882366797728
,residential,Inner Road,601.1494578841368,16.554613869392426,80.59020883349541
,residential,Inner Road,348.1328480085556,16.55166105,80.59019325
,residential,Inner Road,68.61152190555596,16.5480549,80.58386580000001
,residential,Inner Road,62.873215262239334,16.54419265,80.58218805
,residential,Inner Road,26.2604284775577,16.541178799999997,80.58088910000001
,residential,Inner Road,32.656608098984,16.54127915,80.58063335
,residential,Inner Road,56.62864429769569,16.54144405,80.5809047
,residential,Inner Road,56.62864429769569,16.54144405,80.5809047
,trunk,Highway,61.84445349179762,16.54181780908538,80.58113775430667
,residential,Inner Road,60.81450430871987,16.541372034025034,80.58114698302042
,residential,Inner Road,36.29302093551766,16.53805685,80.5795883
,residential,Inner Road,26.90391986021265,16.5379079,80.57984074999999
,residential,Inner Road,53.31884755914472,16.537759649999998,80.5796163
,residential,Inner Road,53.31884755914472,16.537759649999998,80.5796163
,residential,Inner Road,45.10023352684925,16.53874065,80.58117425
,residential,Inner Road,50.418940293558144,16.5389809,80.58080285
,residential,Inner Road,55.3367728692772,16.53863545,80.58087499999999
,residential,Inner Road,48.160337618426986,16.5385368,80.58056305
,residential,Inner Road,29.104639844086826,16.5383468,80.58086645
,residential,Inner Road,55.3367728692772,16.53863545,80.58087499999999
,residential,Inner Road,108.83394478940973,16.5399935,80.58193595
,trunk,Highway,43.690864439680354,16.540580002787458,80.58208463469639
,residential,Inner Road,108.83394478940973,16.5399935,80.58193595
,residential,Inner Road,7.185334799463759,16.5407846,80.58388915
,residential,Inner Road,47.86628756007143,16.5406666,80.58408185
,residential,Inner Road,119.7032323932174,16.540255547887586,80.58366610412996
,residential,Inner Road,82.44820247302903,16.54038620252159,80.58454575326218
,residential,Inner Road,36.83280974747415,16.54096905,80.58396404999999
,residential,Inner Road,7.185334799463759,16.5407846,80.58388915
,residential,Inner Road,151.96946752454673,16.54051798741962,80.58454356364625
,residential,Inner Road,47.86628756007143,16.5406666,80.58408185
,residential,Inner Road,35.848595688751445,16.540432199999998,80.58421665
,residential,Inner Road,82.44820247302903,16.54038620252159,80.58454575326215
,residential,Inner Road,35.848595688751445,16.540432199999998,80.58421665
Vijawada Bypass Road,primary,Main Road,169.12494930149262,16.5399072980673,80.58305933272206
,residential,Inner Road,82.85792459389515,16.539193385263232,80.58350465393626
,residential,Inner Road,74.956240367936,16.53046250002848,80.58759372912331
,residential,Inner Road,52.07301244948704,16.53084665580363,80.58743120307396
,residential,Inner Road,112.49105172577455,16.53049070843652,80.58695604719328
,residential,Inner Road,165.30079065058266,16.53162273300466,80.58750299651925
,residential,Inner Road,95.08472115302285,16.5518587,80.63913235
,residential,Inner Road,77.8736990086255,16.55114305,80.6388148
,residential,Inner Road,95.08472115302285,16.5518587,80.63913235
,residential,Inner Road,44.4820778474128,16.5513921,80.63914815
,residential,Inner Road,44.4820778474128,16.5513921,80.63914815
,residential,Inner Road,69.38903004853599,16.551602850000002,80.6394737
,residential,Inner Road,78.85620019133076,16.550992800000003,80.6391934
,residential,Inner Road,83.4782876180067,16.551181843492635,80.63970690149445
,residential,Inner Road,17.446579097737782,16.551116993568968,80.64012930612778
,residential,Inner Road,83.4782876180067,16.551181843492635,80.63970690149445
,residential,Inner Road,185.30968547554514,16.55029000447411,80.63979197092927
,residential,Inner Road,48.493354381710056,16.5513889,80.6402495
,residential,Inner Road,39.39200912680229,16.5511182,80.6403397
,residential,Inner Road,17.446579097737782,16.55111699356897,80.64012930612779
,residential,Inner Road,48.493354381710056,16.5513889,80.6402495
,residential,Inner Road,62.11240195977319,16.551310450000003,80.64061945
,residential,Inner Road,39.39200912680229,16.5511182,80.6403397
,residential,Inner Road,12.412896286079315,16.5510309,80.64056500000001
,residential,Inner Road,62.11240195977319,16.551310450000003,80.64061945
,residential,Inner Road,258.49793680375734,16.552623533533616,80.62904837297135
,residential,Inner Road,47.550839482856844,16.5511087,80.64093095
,residential,Inner Road,26.29712095550312,16.55096125,80.64073135000001
,residential,Inner Road,47.550839482856844,16.5511087,80.64093095
,residential,Inner Road,80.07565880060729,16.55076465679068,80.64118621291706
,residential,Inner Road,44.69723640019672,16.549111699999997,80.64161580000001
,residential,Inner Road,73.80245477147461,16.55215065,80.64423880000001
,residential,Inner Road,46.64052192679567,16.55254545,80.64415625000001
,residential,Inner Road,221.06513661763927,16.55300190884679,80.6443310425196
,residential,Inner Road,118.50918099108638,16.552144402765215,80.6446097484894
,residential,Inner Road,73.80245477147461,16.55215065,80.64423880000001
,residential,Inner Road,46.420406283519014,16.5517612,80.64432255
,residential,Inner Road,49.383447555625665,16.5519236,80.6439063
,residential,Inner Road,80.06650231402966,16.5516749,80.64355069999999
,residential,Inner Road,83.00495064978476,16.551432683350605,80.64303189028172
,residential,Inner Road,86.53645150994333,16.550985713702893,80.64332742685731
,residential,Inner Road,101.60889182311962,16.55128402945475,80.64388074133942
,residential,Inner Road,51.17753467428088,16.5514684,80.64443965000001
,residential,Inner Road,101.60889182311962,16.55128402945475,80.64388074133943
,residential,Inner Road,74.42626731655055,16.552318399999997,80.64382375
,residential,Inner Road,46.64052192679567,16.55254545,80.64415625000001
,residential,Inner Road,221.06513661763927,16.553001908846795,80.6443310425196
,residential,Inner Road,74.42626731655055,16.552318399999997,80.64382375
,residential,Inner Road,80.06650231402966,16.5516749,80.64355069999999
,residential,Inner Road,49.383447555625665,16.5519236,80.6439063
,residential,Inner Road,51.17753467428088,16.5514684,80.64443965000001
,residential,Inner Road,46.420406283519014,16.5517612,80.64432255
,residential,Inner Road,118.50918099108637,16.552144402765215,80.6446097484894
,residential,Inner Road,38.81465705793922,16.5513807,80.6425728
,residential,Inner Road,38.81465705793922,16.5513807,80.6425728
,residential,Inner Road,227.8076602435693,16.552099046029273,80.6422535412086
,residential,Inner Road,83.00495064978476,16.551432683350605,80.64303189028173
,residential,Inner Road,193.33405533993394,16.553283675000678,80.64171652810745
,residential,Inner Road,41.845789525157315,16.54722565,80.64156450000002
,residential,Inner Road,43.44280227568825,16.54705865,80.64192464999999
,residential,Inner Road,343.62588106902996,16.548535512983992,80.64244236442438
,residential,Inner Road,40.60755923373823,16.547482,80.64095990000001
,residential,Inner Road,193.9939883764792,16.548373035295928,80.64110131747374
,residential,Inner Road,52.87136698678415,16.54917535,80.64312925
,residential,Inner Road,52.87136698678415,16.54917535,80.64312925
,residential,Inner Road,59.63675039152436,16.54871095,80.64291990000001
,residential,Inner Road,38.771303069233454,16.54889365,80.64320029999999
,residential,Inner Road,24.915409824261125,16.54879315,80.64348
,residential,Inner Road,38.771303069233454,16.54889365,80.64320029999999
,residential,Inner Road,95.28174578284592,16.548433985429018,80.64323057944604
,residential,Inner Road,118.89110759885509,16.549318192479806,80.64349998201618
,residential,Inner Road,59.63675039152436,16.54871095,80.64291990000001
,residential,Inner Road,93.17442168896235,16.54808144395879,80.64263251841902
,residential,Inner Road,47.27389576810796,16.548328720889764,80.64291124005207
,residential,Inner Road,88.7916648896589,16.547335750000002,80.64228124999998
,residential,Inner Road,93.17442168896235,16.54808144395879,80.64263251841902
,residential,Inner Road,46.045408912239154,16.54769459089375,80.64263588367044
,residential,Inner Road,49.85976179291552,16.547680800000002,80.64311845
,residential,Inner Road,38.00691588614486,16.5479804,80.64282065
,residential,Inner Road,16.348530128548642,16.54779235,80.6428305
,residential,Inner Road,46.04540891223916,16.54769459089375,80.64263588367044
,residential,Inner Road,38.00691588614486,16.5479804,80.64282065
,residential,Inner Road,32.40507244674374,16.54809135,80.64302485
,residential,Inner Road,47.27389576810796,16.548328720889767,80.64291124005207
,residential,Inner Road,13.770340950235806,16.54801935,80.643228
,residential,Inner Road,90.35209260938566,16.5483765,80.64343925
,residential,Inner Road,13.770340950235806,16.54801935,80.643228
,residential,Inner Road,32.40507244674374,16.54809135,80.64302485
,residential,Inner Road,95.28174578284592,16.548433985429014,80.64323057944601
,residential,Inner Road,61.9762519224587,16.548887999999998,80.6440589
,residential,Inner Road,42.025217973769784,16.54869095,80.64377535
,residential,Inner Road,61.9762519224587,16.548887999999998,80.6440589
,residential,Inner Road,70.71497330838989,16.54963415,80.641228
,residential,Inner Road,10.334411172162675,16.549362549999998,80.64105655
,residential,Inner Road,38.32914665702496,16.54926505,80.64126089999999
,residential,Inner Road,70.71497330838989,16.54963415,80.641228
,residential,Inner Road,150.1383350342198,16.5480389,80.64138790000001
,residential,Inner Road,29.25407915837415,16.5473579,80.64126095
,residential,Inner Road,40.60755923373823,16.547482,80.64095990000001
,residential,Inner Road,150.1383350342198,16.5480389,80.64138790000001
,residential,Inner Road,88.7916648896589,16.547335750000002,80.64228124999998
,residential,Inner Road,42.36394702676222,16.546895550000002,80.64228935
,residential,Inner Road,43.44280227568825,16.54705865,80.64192464999999
,residential,Inner Road,11.675462133635676,16.54933175,80.62412810000001
,residential,Inner Road,31.959304012950124,16.54939545,80.62393449999999
,residential,Inner Road,11.675462133635676,16.54933175,80.62412810000001
,residential,Inner Road,138.42373857328653,16.549916850000002,80.62434175
,residential,Inner Road,33.24214857305761,16.549516599999997,80.6235662
,residential,Inner Road,8.902993703933893,16.5494551,80.6237532
,residential,Inner Road,143.24752580616797,16.550062997926393,80.62397161029574
,residential,Inner Road,42.58050020973785,16.5505675,80.624427
,residential,Inner Road,29.94112986094133,16.55070605,80.62411904999999
,residential,Inner Road,227.54227072244242,16.55158935,80.62467015
,residential,Inner Road,143.24752580616797,16.550062997926393,80.62397161029574
,primary,Main Road,54.28306739257711,16.5526047,80.62485155
,residential,Inner Road,227.54227072244242,16.55158935,80.62467015
,residential,Inner Road,96.87718014223287,16.54902885,80.62364894999999
,residential,Inner Road,8.902993703933893,16.5494551,80.6237532
,residential,Inner Road,31.959304012950124,16.54939545,80.62393449999999
,residential,Inner Road,96.87718014223287,16.54902885,80.62364894999999
,residential,Inner Road,3.6327407355849775,16.549931,80.63829150000001
,residential,Inner Road,105.10687830273223,16.5503828,80.63848655000001
,residential,Inner Road,39.75089249244615,16.549878831616766,80.63847075056034
,residential,Inner Road,104.29930363058614,16.550232875365513,80.6388615065109
,residential,Inner Road,39.75089249244615,16.549878831616766,80.63847075056034
,residential,Inner Road,99.410212409975,16.549666317651983,80.63908258494405
,residential,Inner Road,78.85620019133076,16.550992800000003,80.6391934
,residential,Inner Road,42.87506228242555,16.550743750000002,80.63886005
,residential,Inner Road,104.29930363058614,16.550232875365513,80.6388615065109
,residential,Inner Road,69.38903004853599,16.551602850000002,80.6394737
,residential,Inner Road,105.10687830273223,16.5503828,80.63848655000001
,residential,Inner Road,77.8736990086255,16.55114305,80.6388148
,residential,Inner Road,42.87506228242555,16.550743750000002,80.63886005
,residential,Inner Road,158.0671802354372,16.538892479006886,80.58233556215632
,residential,Inner Road,66.93371660794355,16.549280449999998,80.6233167
,residential,Inner Road,29.94112986094133,16.55070605,80.62411904999999
,residential,Inner Road,146.41636516185002,16.55016355,80.623705
,residential,Inner Road,237.7755479926061,16.551689735397492,80.62420017556641
,residential,Inner Road,33.81074078382515,16.55310955,80.6110223
,residential,Inner Road,42.30082339197379,16.5529487,80.61133745000001
,residential,Inner Road,33.81074078382515,16.55310955,80.6110223
,residential,Inner Road,100.3315945428003,16.552656942903987,80.61104854293166
,residential,Inner Road,44.859826201846296,16.5525744,80.61207075
,residential,Inner Road,44.97059526832028,16.552764250000003,80.6116988
,residential,Inner Road,102.23809728524505,16.552365204025634,80.61160569561451
,residential,Inner Road,62.968028389247365,16.5526098,80.61137295
,residential,Inner Road,102.23809728524506,16.552365204025634,80.61160569561451
,residential,Inner Road,100.3315945428003,16.552656942903987,80.61104854293164
,residential,Inner Road,44.97059526832028,16.552764250000003,80.6116988
,residential,Inner Road,42.30082339197379,16.5529487,80.61133745000001
,residential,Inner Road,62.968028389247365,16.5526098,80.61137295
,primary,Main Road,195.04955002860217,16.553510250000002,80.62192720000002
,residential,Inner Road,244.65600315299986,16.552253827783844,80.62251979212166
,residential,Inner Road,49.055300207924454,16.53614685,80.57877745
,residential,Inner Road,123.3573604503667,16.535488570311422,80.57835012841092
,residential,Inner Road,134.98450040327953,16.53636565696151,80.57818020130118
,trunk,Highway,100.5690107117685,16.544614338009882,80.57909837193031
,tertiary,Main Road,34.36058906714795,16.539326840618937,80.5772760804007
,residential,Inner Road,124.92863275621471,16.538661956325853,80.57702017473203
,residential,Inner Road,72.48360594915205,16.5393022,80.5777363
,residential,Inner Road,13.416530307854606,16.5394552,80.57736635
,tertiary,Main Road,34.13853937841213,16.539296305524704,80.57735216749312
,residential,Inner Road,10.234336154694986,16.54028365,80.57771740000001
,residential,Inner Road,71.55967973626255,16.540131600000002,80.57806675
,tertiary,Main Road,99.22051586459568,16.5398486,80.5775929
,residential,Inner Road,8.251990012294836,16.5411598,80.57808165
,residential,Inner Road,75.02835820119674,16.5410095,80.57843944999999
,tertiary,Main Road,104.98322789633033,16.54070475,80.57793910000002
,residential,Inner Road,74.01182733901643,16.54184205,80.5787967
,residential,Inner Road,8.787866285061163,16.5419854,80.57843825
,tertiary,Main Road,99.43638425231153,16.54155755,80.57829670000001
,residential,Inner Road,72.8872172254522,16.54264595,80.5791436
,residential,Inner Road,8.396622466590655,16.54279115,80.57879374999999
,tertiary,Main Road,97.01896756811242,16.54237235,80.57865269999999
,trunk,Highway,6.408797292639394,16.5441712,80.57943664999999
,tertiary,Main Road,25.58834870875186,16.54404255,80.57940759999998
,tertiary,Main Road,19.402308691679774,16.5438569,80.57932375
,trunk,Highway,17.912595100029478,16.54408325,80.57950445
,tertiary,Main Road,22.84765366527906,16.543985549339023,80.57945371650457
,residential,Inner Road,133.5951243772328,16.536231520628032,80.57578082366173
,residential,Inner Road,173.57530315881178,16.53596493611225,80.57694834091144
,residential,Inner Road,140.6429802753647,16.536907329741634,80.57649503912864
